order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,vehicle_type,at_risk,order_hour,city,locality,is_on_time,predicted_at_risk
O00497,S009,P042,Personal Care,2026-06-15 23:18:00,2026-06-15 23:28:00,2026-06-15 23:26:42,2026-06-15 23:26:42,8.7,bike,0,23,Mumbai,Kurla,1,
O01199,S007,P011,Snacks,2026-06-04 13:45:00,2026-06-04 13:55:00,2026-06-04 14:01:31,2026-06-04 14:01:31,16.516666666666666,bike,1,13,Mumbai,Borivali,0,
O00280,S001,P020,Bakery,2026-06-22 18:27:00,2026-06-22 18:37:00,2026-06-22 18:32:40,2026-06-22 18:32:40,5.666666666666667,bike,0,18,Mumbai,Andheri,1,
O01523,S016,P039,Personal Care,2026-06-15 19:14:00,2026-06-15 19:24:00,2026-06-15 19:19:47,2026-06-15 19:19:47,5.783333333333333,bike,0,19,Bengaluru,Marathahalli,1,
O00495,S007,P045,Bakery,2026-06-11 09:00:00,2026-06-11 09:10:00,2026-06-11 09:09:56,2026-06-11 09:09:56,9.933333333333334,bike,0,9,Mumbai,Borivali,1,
O00636,S016,P035,Grocery,2026-06-23 21:48:00,2026-06-23 21:58:00,2026-06-23 21:57:11,2026-06-23 21:57:11,9.183333333333334,bike,0,21,Bengaluru,Marathahalli,1,
O00365,S007,P032,Beverages,2026-06-11 20:21:00,2026-06-11 20:31:00,2026-06-11 20:40:14,2026-06-11 20:40:14,19.23333333333333,scooter,1,20,Mumbai,Borivali,0,
O00336,S012,P002,Bakery,2026-06-04 10:58:00,2026-06-04 11:08:00,2026-06-04 11:02:49,2026-06-04 11:02:49,4.816666666666666,bike,0,10,Bengaluru,Indiranagar,1,
O01693,S009,P006,Personal Care,2026-06-24 20:04:00,2026-06-24 20:14:00,2026-06-24 20:19:10,2026-06-24 20:19:10,15.166666666666666,bike,1,20,Mumbai,Kurla,0,
O01375,S007,P035,Personal Care,2026-06-24 19:50:00,2026-06-24 20:00:00,2026-06-24 20:05:07,2026-06-24 20:05:07,15.116666666666667,bike,1,19,Mumbai,Borivali,0,
O01366,S013,P001,Household,2026-06-26 09:18:00,2026-06-26 09:28:00,2026-06-26 09:28:52,2026-06-26 09:28:52,10.866666666666667,scooter,1,9,Bengaluru,Whitefield,0,
O00836,S007,P022,Dairy,2026-06-02 18:03:00,2026-06-02 18:13:00,2026-06-02 18:12:13,2026-06-02 18:12:13,9.216666666666669,bike,0,18,Mumbai,Borivali,1,
O01374,S005,P030,Household,2026-06-06 09:57:00,2026-06-06 10:07:00,2026-06-06 10:03:42,2026-06-06 10:03:42,6.7,bike,0,9,Mumbai,Malad,1,
O01747,S001,P020,Bakery,2026-06-16 21:16:00,2026-06-16 21:26:00,2026-06-16 21:30:55,2026-06-16 21:30:55,14.916666666666666,bike,1,21,Mumbai,Andheri,0,
O01335,S020,P055,Fruits & Vegetables,2026-06-02 21:49:00,2026-06-02 21:59:00,2026-06-02 21:59:07,2026-06-02 21:59:07,10.116666666666667,bike,1,21,Bengaluru,Malleshwaram,0,
O00147,S015,P026,Fruits & Vegetables,2026-06-24 07:27:00,2026-06-24 07:37:00,2026-06-24 07:37:09,2026-06-24 07:37:09,10.15,scooter,1,7,Bengaluru,Jayanagar,0,0.0
O00729,S016,P009,Snacks,2026-06-23 20:21:00,2026-06-23 20:31:00,2026-06-23 20:27:47,2026-06-23 20:27:47,6.783333333333333,bike,0,20,Bengaluru,Marathahalli,1,1.0
O00283,S015,P039,Grocery,2026-06-08 19:25:00,2026-06-08 19:35:00,2026-06-08 19:31:30,2026-06-08 19:31:30,6.5,bike,0,19,Bengaluru,Jayanagar,1,
O00198,S017,P051,Grocery,2026-06-13 20:02:00,2026-06-13 20:12:00,2026-06-13 20:11:48,2026-06-13 20:11:48,9.8,bike,0,20,Bengaluru,JP Nagar,1,
O01494,S020,P032,Beverages,2026-06-03 09:08:00,2026-06-03 09:18:00,2026-06-03 09:14:29,2026-06-03 09:14:29,6.483333333333333,scooter,0,9,Bengaluru,Malleshwaram,1,
O00461,S002,P016,Grocery,2026-06-15 05:23:00,2026-06-15 05:33:00,2026-06-15 05:30:13,2026-06-15 05:30:13,7.216666666666667,bike,0,5,Mumbai,Bandra,1,
O01281,S018,P023,Household,2026-06-15 17:07:00,2026-06-15 17:17:00,2026-06-15 17:16:17,2026-06-15 17:16:17,9.283333333333331,bike,0,17,Bengaluru,Electronic City,1,
O00746,S017,P020,Household,2026-06-05 19:06:00,2026-06-05 19:16:00,2026-06-05 19:17:25,2026-06-05 19:17:25,11.416666666666666,bike,1,19,Bengaluru,JP Nagar,0,1.0
O00618,S005,P031,Grocery,2026-06-06 13:08:00,2026-06-06 13:18:00,2026-06-06 13:14:03,2026-06-06 13:14:03,6.05,bike,0,13,Mumbai,Malad,1,
O00474,S008,P044,Bakery,2026-06-30 21:22:00,2026-06-30 21:32:00,2026-06-30 21:33:56,2026-06-30 21:33:56,11.933333333333334,scooter,1,21,Mumbai,Worli,0,
O00948,S009,P020,Snacks,2026-06-30 20:15:00,2026-06-30 20:25:00,2026-06-30 20:29:20,2026-06-30 20:29:20,14.333333333333334,bike,1,20,Mumbai,Kurla,0,
O00542,S017,P029,Bakery,2026-06-02 10:41:00,2026-06-02 10:51:00,2026-06-02 10:48:57,2026-06-02 10:48:57,7.95,bike,0,10,Bengaluru,JP Nagar,1,
O00084,S009,P056,Bakery,2026-06-04 20:25:00,2026-06-04 20:35:00,2026-06-04 20:42:27,2026-06-04 20:42:27,17.45,bike,1,20,Mumbai,Kurla,0,
O00818,S020,P015,Snacks,2026-06-26 08:21:00,2026-06-26 08:31:00,2026-06-26 08:28:50,2026-06-26 08:28:50,7.833333333333333,bike,0,8,Bengaluru,Malleshwaram,1,
O01651,S008,P045,Grocery,2026-06-12 16:13:00,2026-06-12 16:23:00,2026-06-12 16:21:46,2026-06-12 16:21:46,8.766666666666667,bike,0,16,Mumbai,Worli,1,0.0
O00936,S015,P032,Fruits & Vegetables,2026-06-14 17:02:00,2026-06-14 17:12:00,2026-06-14 17:13:01,2026-06-14 17:13:01,11.016666666666667,scooter,1,17,Bengaluru,Jayanagar,0,
O01144,S008,P046,Bakery,2026-06-05 14:17:00,2026-06-05 14:27:00,2026-06-05 14:23:40,2026-06-05 14:23:40,6.666666666666667,bike,0,14,Mumbai,Worli,1,1.0
O01018,S004,P010,Household,2026-06-11 20:07:00,2026-06-11 20:17:00,2026-06-11 20:24:35,2026-06-11 20:24:35,17.583333333333332,bike,1,20,Mumbai,Dadar,0,
O00524,S010,P044,Household,2026-06-30 18:45:00,2026-06-30 18:55:00,2026-06-30 18:51:01,2026-06-30 18:51:01,6.016666666666667,scooter,0,18,Mumbai,Goregaon,1,
O00970,S009,P048,Household,2026-06-30 13:57:00,2026-06-30 14:07:00,2026-06-30 14:06:32,2026-06-30 14:06:32,9.533333333333331,bike,0,13,Mumbai,Kurla,1,
O01603,S005,P046,Dairy,2026-06-28 20:05:00,2026-06-28 20:15:00,2026-06-28 20:12:59,2026-06-28 20:12:59,7.983333333333333,bike,0,20,Mumbai,Malad,1,1.0
O00482,S006,P037,Dairy,2026-06-16 19:49:00,2026-06-16 19:59:00,2026-06-16 20:01:48,2026-06-16 20:01:48,12.8,scooter,1,19,Mumbai,Chembur,0,
O01452,S016,P045,Household,2026-06-28 06:47:00,2026-06-28 06:57:00,2026-06-28 06:56:58,2026-06-28 06:56:58,9.966666666666669,bike,0,6,Bengaluru,Marathahalli,1,0.0
O01263,S016,P052,Dairy,2026-06-11 19:49:00,2026-06-11 19:59:00,2026-06-11 19:59:55,2026-06-11 19:59:55,10.916666666666666,bike,1,19,Bengaluru,Marathahalli,0,
O00256,S017,P015,Personal Care,2026-06-02 07:21:00,2026-06-02 07:31:00,2026-06-02 07:30:08,2026-06-02 07:30:08,9.133333333333333,bike,0,7,Bengaluru,JP Nagar,1,
O01208,S020,P019,Dairy,2026-06-24 18:51:00,2026-06-24 19:01:00,2026-06-24 18:57:43,2026-06-24 18:57:43,6.716666666666667,bike,0,18,Bengaluru,Malleshwaram,1,1.0
O00625,S011,P027,Fruits & Vegetables,2026-06-28 21:05:00,2026-06-28 21:15:00,2026-06-28 21:15:49,2026-06-28 21:15:49,10.816666666666666,bike,1,21,Bengaluru,Koramangala,0,1.0
O01207,S013,P001,Bakery,2026-06-11 08:18:00,2026-06-11 08:28:00,2026-06-11 08:27:14,2026-06-11 08:27:14,9.233333333333333,scooter,0,8,Bengaluru,Whitefield,1,
O01693,S009,P006,Personal Care,2026-06-24 20:04:00,2026-06-24 20:14:00,2026-06-24 20:19:10,2026-06-24 20:19:10,15.166666666666666,bike,1,20,Mumbai,Kurla,0,
O01458,S020,P008,Fruits & Vegetables,2026-06-05 17:11:00,2026-06-05 17:21:00,2026-06-05 17:19:10,2026-06-05 17:19:10,8.166666666666666,bike,0,17,Bengaluru,Malleshwaram,1,
O01797,S016,P054,Bakery,2026-06-14 16:36:00,2026-06-14 16:46:00,2026-06-14 16:45:38,2026-06-14 16:45:38,9.633333333333333,bike,0,16,Bengaluru,Marathahalli,1,
O01707,S011,P029,Beverages,2026-06-14 16:48:00,2026-06-14 16:58:00,2026-06-14 16:54:09,2026-06-14 16:54:09,6.15,bike,0,16,Bengaluru,Koramangala,1,
O00801,S009,P050,Grocery,2026-06-13 12:03:00,2026-06-13 12:13:00,2026-06-13 12:11:34,2026-06-13 12:11:34,8.566666666666666,bike,0,12,Mumbai,Kurla,1,0.0
O01371,S008,P007,Dairy,2026-06-17 07:36:00,2026-06-17 07:46:00,2026-06-17 07:45:27,2026-06-17 07:45:27,9.45,bike,0,7,Mumbai,Worli,1,
O01387,S019,P051,Beverages,2026-06-06 19:46:00,2026-06-06 19:56:00,2026-06-06 19:50:43,2026-06-06 19:50:43,4.716666666666667,bike,0,19,Bengaluru,Yelahanka,1,
O00200,S019,P048,Household,2026-06-05 05:34:00,2026-06-05 05:44:00,2026-06-05 05:45:46,2026-06-05 05:45:46,11.766666666666667,bike,1,5,Bengaluru,Yelahanka,0,
O00716,S015,P002,Dairy,2026-06-15 16:45:00,2026-06-15 16:55:00,2026-06-15 16:52:47,2026-06-15 16:52:47,7.783333333333333,bike,0,16,Bengaluru,Jayanagar,1,
O00340,S006,P036,Dairy,2026-06-11 16:29:00,2026-06-11 16:39:00,2026-06-11 16:42:27,2026-06-11 16:42:27,13.45,bike,1,16,Mumbai,Chembur,0,
O00813,S016,P035,Bakery,2026-06-01 04:03:00,2026-06-01 04:13:00,2026-06-01 04:10:30,2026-06-01 04:10:30,7.5,bike,0,4,Bengaluru,Marathahalli,1,
O00349,S011,P054,Bakery,2026-06-20 05:22:00,2026-06-20 05:32:00,2026-06-20 05:33:17,2026-06-20 05:33:17,11.283333333333331,bike,1,5,Bengaluru,Koramangala,0,
O00569,S002,P003,Household,2026-06-04 18:33:00,2026-06-04 18:43:00,2026-06-04 18:39:36,2026-06-04 18:39:36,6.6,bike,0,18,Mumbai,Bandra,1,
O00288,S016,P016,Personal Care,2026-06-10 20:09:00,2026-06-10 20:19:00,2026-06-10 20:18:45,2026-06-10 20:18:45,9.75,bike,0,20,Bengaluru,Marathahalli,1,
O00806,S017,P046,Bakery,2026-06-16 13:54:00,2026-06-16 14:04:00,2026-06-16 13:59:47,2026-06-16 13:59:47,5.783333333333333,bike,0,13,Bengaluru,JP Nagar,1,
O00488,S005,P014,Grocery,2026-06-19 15:07:00,2026-06-19 15:17:00,2026-06-19 15:13:43,2026-06-19 15:13:43,6.716666666666667,scooter,0,15,Mumbai,Malad,1,0.0
O00650,S014,P021,Grocery,2026-06-06 19:37:00,2026-06-06 19:47:00,2026-06-06 19:47:25,2026-06-06 19:47:25,10.416666666666666,bicycle,1,19,Bengaluru,HSR Layout,0,
O01117,S003,P023,Snacks,2026-06-10 20:32:00,2026-06-10 20:42:00,2026-06-10 20:45:38,2026-06-10 20:45:38,13.633333333333333,bike,1,20,Mumbai,Powai,0,
O00240,S002,P003,Grocery,2026-06-05 18:51:00,2026-06-05 19:01:00,2026-06-05 18:57:59,2026-06-05 18:57:59,6.983333333333333,bike,0,18,Mumbai,Bandra,1,0.0
O01166,S014,P047,Bakery,2026-06-10 08:12:00,2026-06-10 08:22:00,2026-06-10 08:22:11,2026-06-10 08:22:11,10.183333333333334,bicycle,1,8,Bengaluru,HSR Layout,0,
O01197,S005,P056,Grocery,2026-06-05 14:05:00,2026-06-05 14:15:00,2026-06-05 14:11:08,2026-06-05 14:11:08,6.133333333333334,bike,0,14,Mumbai,Malad,1,0.0
O00215,S020,P019,Bakery,2026-06-07 07:54:00,2026-06-07 08:04:00,2026-06-07 08:03:49,2026-06-07 08:03:49,9.816666666666666,bike,0,7,Bengaluru,Malleshwaram,1,
O00253,S013,P053,Household,2026-06-25 19:18:00,2026-06-25 19:28:00,2026-06-25 19:30:49,2026-06-25 19:30:49,12.816666666666666,scooter,1,19,Bengaluru,Whitefield,0,
O00428,S005,P012,Grocery,2026-06-23 21:25:00,2026-06-23 21:35:00,2026-06-23 21:41:52,2026-06-23 21:41:52,16.866666666666667,bike,1,21,Mumbai,Malad,0,0.0
O00844,S016,P043,Beverages,2026-06-06 18:54:00,2026-06-06 19:04:00,2026-06-06 19:04:25,2026-06-06 19:04:25,10.416666666666666,bike,1,18,Bengaluru,Marathahalli,0,
O00458,S003,P013,Bakery,2026-06-07 21:26:00,2026-06-07 21:36:00,2026-06-07 21:45:39,2026-06-07 21:45:39,19.65,bike,1,21,Mumbai,Powai,0,
O00019,S011,P004,Grocery,2026-06-19 14:58:00,2026-06-19 15:08:00,2026-06-19 15:07:47,2026-06-19 15:07:47,9.783333333333331,bike,0,14,Bengaluru,Koramangala,1,
O01009,S014,P054,Household,2026-06-26 14:54:00,2026-06-26 15:04:00,2026-06-26 15:06:11,2026-06-26 15:06:11,12.183333333333334,bike,1,14,Bengaluru,HSR Layout,0,
O01682,S006,P037,Beverages,2026-06-16 18:43:00,2026-06-16 18:53:00,2026-06-16 18:50:17,2026-06-16 18:50:17,7.283333333333333,scooter,0,18,Mumbai,Chembur,1,
O01047,S015,P048,Beverages,2026-06-21 06:10:00,2026-06-21 06:20:00,2026-06-21 06:18:07,2026-06-21 06:18:07,8.116666666666667,bike,0,6,Bengaluru,Jayanagar,1,
O00132,S010,P042,Fruits & Vegetables,2026-06-04 07:02:00,2026-06-04 07:12:00,2026-06-04 07:11:25,2026-06-04 07:11:25,9.416666666666666,bike,0,7,Mumbai,Goregaon,1,
O00706,S003,P045,Bakery,2026-06-05 15:38:00,2026-06-05 15:48:00,2026-06-05 15:46:12,2026-06-05 15:46:12,8.2,bike,0,15,Mumbai,Powai,1,
O01739,S011,P003,Dairy,2026-06-28 09:36:00,2026-06-28 09:46:00,2026-06-28 09:47:30,2026-06-28 09:47:30,11.5,bike,1,9,Bengaluru,Koramangala,0,
O00383,S013,P006,Dairy,2026-06-09 06:05:00,2026-06-09 06:15:00,2026-06-09 06:11:39,2026-06-09 06:11:39,6.65,bike,0,6,Bengaluru,Whitefield,1,0.0
O01174,S019,P005,Fruits & Vegetables,2026-06-29 04:58:00,2026-06-29 05:08:00,2026-06-29 05:07:11,2026-06-29 05:07:11,9.183333333333334,bike,0,4,Bengaluru,Yelahanka,1,0.0
O01666,S004,P025,Fruits & Vegetables,2026-06-14 13:40:00,2026-06-14 13:50:00,2026-06-14 13:44:49,2026-06-14 13:44:49,4.816666666666666,scooter,0,13,Mumbai,Dadar,1,
O01574,S014,P020,Household,2026-06-27 08:20:00,2026-06-27 08:30:00,2026-06-27 08:30:47,2026-06-27 08:30:47,10.783333333333331,bike,1,8,Bengaluru,HSR Layout,0,
O00543,S017,P006,Snacks,2026-06-06 22:49:00,2026-06-06 22:59:00,2026-06-06 22:58:41,2026-06-06 22:58:41,9.683333333333334,bike,0,22,Bengaluru,JP Nagar,1,
O00109,S014,P003,Household,2026-06-24 14:58:00,2026-06-24 15:08:00,2026-06-24 15:10:13,2026-06-24 15:10:13,12.216666666666669,bike,1,14,Bengaluru,HSR Layout,0,
O00614,S020,P056,Beverages,2026-06-06 16:15:00,2026-06-06 16:25:00,2026-06-06 16:26:17,2026-06-06 16:26:17,11.283333333333331,bike,1,16,Bengaluru,Malleshwaram,0,
O01700,S015,P008,Dairy,2026-06-16 00:57:00,2026-06-16 01:07:00,2026-06-16 01:08:20,2026-06-16 01:08:20,11.333333333333334,bike,1,0,Bengaluru,Jayanagar,0,
O01530,S012,P029,Fruits & Vegetables,2026-06-21 13:53:00,2026-06-21 14:03:00,2026-06-21 14:00:06,2026-06-21 14:00:06,7.1,bike,0,13,Bengaluru,Indiranagar,1,
O00634,S010,P059,Household,2026-06-16 15:51:00,2026-06-16 16:01:00,2026-06-16 15:57:04,2026-06-16 15:57:04,6.066666666666666,bicycle,0,15,Mumbai,Goregaon,1,
O00319,S009,P007,Dairy,2026-06-03 08:28:00,2026-06-03 08:38:00,2026-06-03 08:34:31,2026-06-03 08:34:31,6.516666666666667,bike,0,8,Mumbai,Kurla,1,0.0
O00646,S004,P050,Personal Care,2026-06-13 19:28:00,2026-06-13 19:38:00,2026-06-13 19:44:05,2026-06-13 19:44:05,16.083333333333332,bike,1,19,Mumbai,Dadar,0,
O00552,S001,P036,Dairy,2026-06-04 04:36:00,2026-06-04 04:46:00,2026-06-04 04:42:12,2026-06-04 04:42:12,6.2,bike,0,4,Mumbai,Andheri,1,
O00901,S019,P012,Bakery,2026-06-22 22:11:00,2026-06-22 22:21:00,2026-06-22 22:22:43,2026-06-22 22:22:43,11.716666666666669,bike,1,22,Bengaluru,Yelahanka,0,
O01645,S006,P019,Household,2026-06-14 02:20:00,2026-06-14 02:30:00,2026-06-14 02:28:21,2026-06-14 02:28:21,8.35,bike,0,2,Mumbai,Chembur,1,0.0
O01692,S008,P015,Bakery,2026-06-06 04:38:00,2026-06-06 04:48:00,2026-06-06 04:50:12,2026-06-06 04:50:12,12.2,bike,1,4,Mumbai,Worli,0,
O01772,S002,P025,Beverages,2026-06-04 17:27:00,2026-06-04 17:37:00,2026-06-04 17:33:41,2026-06-04 17:33:41,6.683333333333334,scooter,0,17,Mumbai,Bandra,1,
O00503,S020,P025,Household,2026-06-20 03:43:00,2026-06-20 03:53:00,2026-06-20 03:54:04,2026-06-20 03:54:04,11.066666666666666,scooter,1,3,Bengaluru,Malleshwaram,0,
O01294,S013,P010,Bakery,2026-06-08 19:27:00,2026-06-08 19:37:00,2026-06-08 19:37:37,2026-06-08 19:37:37,10.616666666666667,bike,1,19,Bengaluru,Whitefield,0,
O01715,S005,P038,Beverages,2026-06-19 08:05:00,2026-06-19 08:15:00,2026-06-19 08:10:26,2026-06-19 08:10:26,5.433333333333334,bike,0,8,Mumbai,Malad,1,
O00507,S018,P058,Grocery,2026-06-01 17:10:00,2026-06-01 17:20:00,2026-06-01 17:16:24,2026-06-01 17:16:24,6.4,bike,0,17,Bengaluru,Electronic City,1,
O00532,S008,P059,Household,2026-06-25 16:47:00,2026-06-25 16:57:00,2026-06-25 16:53:14,2026-06-25 16:53:14,6.233333333333333,bicycle,0,16,Mumbai,Worli,1,
O00241,S015,P010,Dairy,2026-06-11 21:20:00,2026-06-11 21:30:00,2026-06-11 21:32:00,2026-06-11 21:32:00,12.0,bike,1,21,Bengaluru,Jayanagar,0,
O01077,S014,P042,Grocery,2026-06-28 21:27:00,2026-06-28 21:37:00,2026-06-28 21:39:37,2026-06-28 21:39:37,12.616666666666667,bike,1,21,Bengaluru,HSR Layout,0,
O00297,S019,P056,Personal Care,2026-06-24 08:16:00,2026-06-24 08:26:00,2026-06-24 08:22:21,2026-06-24 08:22:21,6.35,bike,0,8,Bengaluru,Yelahanka,1,
O00623,S019,P042,Dairy,2026-06-25 10:20:00,2026-06-25 10:30:00,2026-06-25 10:27:46,2026-06-25 10:27:46,7.766666666666667,bike,0,10,Bengaluru,Yelahanka,1,
O00489,S002,P025,Beverages,2026-06-25 15:03:00,2026-06-25 15:13:00,2026-06-25 15:10:08,2026-06-25 15:10:08,7.133333333333334,scooter,0,15,Mumbai,Bandra,1,
O01295,S016,P006,Bakery,2026-06-06 14:52:00,2026-06-06 15:02:00,2026-06-06 15:02:01,2026-06-06 15:02:01,10.016666666666667,bike,1,14,Bengaluru,Marathahalli,0,
O00332,S014,P035,Grocery,2026-06-26 22:44:00,2026-06-26 22:54:00,2026-06-26 22:55:21,2026-06-26 22:55:21,11.35,bike,1,22,Bengaluru,HSR Layout,0,
O00069,S020,P052,Snacks,2026-06-26 23:50:00,2026-06-27 00:00:00,2026-06-27 00:01:07,2026-06-27 00:01:07,11.116666666666667,bike,1,23,Bengaluru,Malleshwaram,0,
O01220,S016,P020,Dairy,2026-06-21 19:49:00,2026-06-21 19:59:00,2026-06-21 19:56:43,2026-06-21 19:56:43,7.716666666666667,bike,0,19,Bengaluru,Marathahalli,1,
O00954,S008,P034,Dairy,2026-06-28 17:26:00,2026-06-28 17:36:00,2026-06-28 17:37:05,2026-06-28 17:37:05,11.083333333333334,bike,1,17,Mumbai,Worli,0,
O01004,S019,P039,Beverages,2026-06-02 14:31:00,2026-06-02 14:41:00,2026-06-02 14:40:43,2026-06-02 14:40:43,9.716666666666669,bike,0,14,Bengaluru,Yelahanka,1,
O01125,S001,P032,Household,2026-06-11 09:27:00,2026-06-11 09:37:00,2026-06-11 09:33:16,2026-06-11 09:33:16,6.266666666666667,scooter,0,9,Mumbai,Andheri,1,
O00500,S003,P024,Household,2026-06-06 07:25:00,2026-06-06 07:35:00,2026-06-06 07:35:42,2026-06-06 07:35:42,10.7,bike,1,7,Mumbai,Powai,0,
O00164,S001,P021,Dairy,2026-06-26 21:29:00,2026-06-26 21:39:00,2026-06-26 21:42:13,2026-06-26 21:42:13,13.216666666666669,bicycle,1,21,Mumbai,Andheri,0,
O00873,S012,P026,Dairy,2026-06-23 20:23:00,2026-06-23 20:33:00,2026-06-23 20:30:13,2026-06-23 20:30:13,7.216666666666667,scooter,0,20,Bengaluru,Indiranagar,1,
O00446,S017,P027,Bakery,2026-06-19 20:30:00,2026-06-19 20:40:00,2026-06-19 20:38:33,2026-06-19 20:38:33,8.55,bike,0,20,Bengaluru,JP Nagar,1,
O00444,S008,P054,Beverages,2026-06-19 06:48:00,2026-06-19 06:58:00,2026-06-19 06:57:09,2026-06-19 06:57:09,9.15,bike,0,6,Mumbai,Worli,1,0.0
O00967,S002,P001,Beverages,2026-06-17 17:19:00,2026-06-17 17:29:00,2026-06-17 17:29:37,2026-06-17 17:29:37,10.616666666666667,scooter,1,17,Mumbai,Bandra,0,
O00742,S018,P054,Dairy,2026-06-19 17:11:00,2026-06-19 17:21:00,2026-06-19 17:18:07,2026-06-19 17:18:07,7.116666666666666,bike,0,17,Bengaluru,Electronic City,1,
O01775,S004,P056,Beverages,2026-06-27 18:17:00,2026-06-27 18:27:00,2026-06-27 18:26:37,2026-06-27 18:26:37,9.616666666666667,bike,0,18,Mumbai,Dadar,1,
O00499,S002,P001,Dairy,2026-06-22 17:21:00,2026-06-22 17:31:00,2026-06-22 17:27:19,2026-06-22 17:27:19,6.316666666666666,scooter,0,17,Mumbai,Bandra,1,
O01753,S002,P054,Personal Care,2026-06-06 12:00:00,2026-06-06 12:10:00,2026-06-06 12:05:36,2026-06-06 12:05:36,5.6,bike,0,12,Mumbai,Bandra,1,0.0
O01070,S001,P008,Bakery,2026-06-12 21:28:00,2026-06-12 21:38:00,2026-06-12 21:41:01,2026-06-12 21:41:01,13.016666666666667,bike,1,21,Mumbai,Andheri,0,
O00563,S001,P053,Fruits & Vegetables,2026-06-25 16:58:00,2026-06-25 17:08:00,2026-06-25 17:08:25,2026-06-25 17:08:25,10.416666666666666,scooter,1,16,Mumbai,Andheri,0,
O00875,S014,P052,Bakery,2026-06-10 08:46:00,2026-06-10 08:56:00,2026-06-10 08:59:32,2026-06-10 08:59:32,13.533333333333331,bike,1,8,Bengaluru,HSR Layout,0,
O00850,S018,P046,Snacks,2026-06-18 18:13:00,2026-06-18 18:23:00,2026-06-18 18:20:21,2026-06-18 18:20:21,7.35,bike,0,18,Bengaluru,Electronic City,1,0.0
O00311,S018,P037,Grocery,2026-06-06 21:20:00,2026-06-06 21:30:00,2026-06-06 21:30:00,2026-06-06 21:30:00,10.0,scooter,0,21,Bengaluru,Electronic City,1,0.0
O01044,S015,P058,Household,2026-06-26 12:53:00,2026-06-26 13:03:00,2026-06-26 13:02:26,2026-06-26 13:02:26,9.433333333333334,bike,0,12,Bengaluru,Jayanagar,1,
O00402,S003,P038,Grocery,2026-06-14 18:08:00,2026-06-14 18:18:00,2026-06-14 18:16:53,2026-06-14 18:16:53,8.883333333333333,bike,0,18,Mumbai,Powai,1,
O01754,S019,P026,Bakery,2026-06-07 13:16:00,2026-06-07 13:26:00,2026-06-07 13:23:50,2026-06-07 13:23:50,7.833333333333333,scooter,0,13,Bengaluru,Yelahanka,1,
O00023,S013,P009,Beverages,2026-06-15 11:48:00,2026-06-15 11:58:00,2026-06-15 11:56:15,2026-06-15 11:56:15,8.25,bike,0,11,Bengaluru,Whitefield,1,0.0
O01694,S008,P038,Bakery,2026-06-15 07:56:00,2026-06-15 08:06:00,2026-06-15 08:04:02,2026-06-15 08:04:02,8.033333333333333,bike,0,7,Mumbai,Worli,1,
O01181,S003,P007,Household,2026-06-27 07:47:00,2026-06-27 07:57:00,2026-06-27 07:56:51,2026-06-27 07:56:51,9.85,bike,0,7,Mumbai,Powai,1,
O00154,S010,P059,Household,2026-06-12 00:55:00,2026-06-12 01:05:00,2026-06-12 01:01:33,2026-06-12 01:01:33,6.55,bicycle,0,0,Mumbai,Goregaon,1,
O00484,S017,P013,Grocery,2026-06-22 00:46:00,2026-06-22 00:56:00,2026-06-22 00:55:14,2026-06-22 00:55:14,9.233333333333333,bike,0,0,Bengaluru,JP Nagar,1,
O00401,S008,P058,Fruits & Vegetables,2026-06-23 21:29:00,2026-06-23 21:39:00,2026-06-23 21:43:46,2026-06-23 21:43:46,14.766666666666667,bike,1,21,Mumbai,Worli,0,
O00017,S013,P017,Bakery,2026-06-10 13:46:00,2026-06-10 13:56:00,2026-06-10 13:56:33,2026-06-10 13:56:33,10.55,bike,1,13,Bengaluru,Whitefield,0,
O00098,S016,P019,Fruits & Vegetables,2026-06-27 19:02:00,2026-06-27 19:12:00,2026-06-27 19:08:54,2026-06-27 19:08:54,6.9,bike,0,19,Bengaluru,Marathahalli,1,
O01331,S004,P022,Fruits & Vegetables,2026-06-29 19:06:00,2026-06-29 19:16:00,2026-06-29 19:18:19,2026-06-29 19:18:19,12.316666666666666,bike,1,19,Mumbai,Dadar,0,
O00189,S003,P049,Dairy,2026-06-09 13:32:00,2026-06-09 13:42:00,2026-06-09 13:42:19,2026-06-09 13:42:19,10.316666666666666,bike,1,13,Mumbai,Powai,0,1.0
O01030,S001,P002,Beverages,2026-06-08 20:19:00,2026-06-08 20:29:00,2026-06-08 20:35:23,2026-06-08 20:35:23,16.383333333333333,bike,1,20,Mumbai,Andheri,0,
O01588,S007,P018,Dairy,2026-06-09 16:08:00,2026-06-09 16:18:00,2026-06-09 16:18:56,2026-06-09 16:18:56,10.933333333333334,scooter,1,16,Mumbai,Borivali,0,
O00177,S002,P051,Household,2026-06-03 11:35:00,2026-06-03 11:45:00,2026-06-03 11:41:57,2026-06-03 11:41:57,6.95,bike,0,11,Mumbai,Bandra,1,0.0
O01537,S010,P059,Beverages,2026-06-20 19:59:00,2026-06-20 20:09:00,2026-06-20 20:10:41,2026-06-20 20:10:41,11.683333333333334,bicycle,1,19,Mumbai,Goregaon,0,
O01711,S003,P016,Dairy,2026-06-11 18:46:00,2026-06-11 18:56:00,2026-06-11 18:50:55,2026-06-11 18:50:55,4.916666666666667,bike,0,18,Mumbai,Powai,1,
